age;job;marital;education;default;housing;loan;contact;month;day_of_week;duration;campaign;pdays;previous;poutcome;emp_var_rate;cons_price_idx;cons_conf_idx;euribor3m;nr_employed;y;y_numeric
29;admin.;single;university.degree;no;yes;no;telephone;jun;tue;128;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;no;0
36;technician;married;high.school;no;yes;no;telephone;may;mon;290;5;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
50;admin.;married;university.degree;unknown;yes;no;telephone;jul;wed;173;2;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
34;admin.;married;university.degree;no;no;yes;cellular;may;mon;73;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
27;services;married;university.degree;no;yes;no;cellular;may;tue;445;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;yes;1
36;services;divorced;university.degree;no;no;no;telephone;jun;wed;69;2;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
35;blue-collar;married;professional.course;no;yes;no;cellular;may;wed;466;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
44;admin.;married;high.school;no;yes;no;cellular;jul;mon;242;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
41;entrepreneur;married;basic.4y;no;no;no;telephone;may;wed;109;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
57;entrepreneur;married;basic.9y;unknown;yes;no;telephone;jun;fri;850;3;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
29;blue-collar;single;basic.6y;no;no;no;telephone;nov;fri;69;2;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
44;management;married;basic.9y;no;yes;no;cellular;aug;wed;244;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
83;retired;married;basic.9y;no;yes;yes;cellular;may;fri;74;1;3;3;failure;-1.8;92.89299999999999;-46.2;1.2590000000000001;5099.1;no;0
30;blue-collar;single;basic.9y;no;yes;no;cellular;may;fri;74;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.25;5099.1;no;0
36;entrepreneur;married;university.degree;unknown;yes;no;cellular;jul;thu;55;7;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
29;admin.;single;university.degree;no;no;no;cellular;apr;thu;298;4;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;yes;1
32;admin.;single;university.degree;unknown;yes;no;cellular;may;mon;157;4;999;1;failure;-1.8;92.89299999999999;-46.2;1.264;5099.1;no;0
53;technician;married;professional.course;no;yes;no;telephone;jul;thu;144;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.968;5228.1;no;0
33;management;single;university.degree;no;unknown;unknown;cellular;jun;tue;73;1;999;0;nonexistent;-2.9;92.963;-40.8;1.262;5076.2;no;0
53;admin.;married;high.school;no;yes;no;cellular;may;fri;291;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
53;technician;married;high.school;no;yes;no;cellular;aug;wed;329;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no;0
58;admin.;married;university.degree;no;yes;no;cellular;nov;fri;21;7;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
38;blue-collar;married;basic.6y;unknown;no;no;telephone;may;thu;210;3;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
25;student;single;high.school;no;yes;no;cellular;may;mon;432;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
48;technician;married;university.degree;no;yes;no;cellular;aug;tue;64;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
35;blue-collar;single;basic.6y;no;no;no;cellular;nov;thu;137;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
43;blue-collar;married;basic.4y;no;yes;no;cellular;may;tue;1182;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.291;5099.1;yes;1
70;retired;married;basic.4y;no;yes;no;cellular;aug;fri;530;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;yes;1
59;retired;single;university.degree;no;no;no;telephone;may;mon;36;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
45;blue-collar;married;basic.4y;no;yes;no;telephone;may;mon;164;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
33;blue-collar;married;basic.4y;unknown;yes;yes;cellular;nov;thu;129;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
45;admin.;divorced;basic.9y;unknown;no;no;cellular;may;thu;270;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
41;blue-collar;single;basic.9y;unknown;yes;no;telephone;may;mon;421;4;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
43;technician;married;professional.course;unknown;no;no;cellular;may;thu;681;5;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
26;student;single;high.school;no;no;no;telephone;jun;mon;901;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;yes;1
35;technician;married;professional.course;no;yes;no;cellular;apr;fri;86;1;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
37;technician;married;professional.course;no;yes;no;cellular;aug;mon;393;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
41;blue-collar;single;basic.9y;unknown;no;no;cellular;nov;fri;643;3;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
35;admin.;single;university.degree;no;no;yes;cellular;jun;mon;141;2;4;3;success;-1.7;94.055;-39.8;0.72;4991.6;no;0
36;blue-collar;married;unknown;unknown;no;no;telephone;may;tue;127;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
35;admin.;married;high.school;no;yes;no;cellular;may;thu;170;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.266;5099.1;no;0
31;admin.;married;university.degree;no;yes;no;cellular;nov;fri;149;5;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;no;0
34;technician;single;professional.course;no;yes;no;cellular;aug;tue;120;9;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
46;blue-collar;married;basic.9y;unknown;no;no;cellular;aug;wed;189;1;999;0;nonexistent;1.4;93.444;-36.1;4.967;5228.1;no;0
36;management;married;university.degree;unknown;yes;yes;cellular;aug;fri;508;4;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
34;admin.;married;university.degree;no;no;no;cellular;aug;wed;202;1;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
50;blue-collar;married;basic.4y;no;yes;no;telephone;may;fri;292;2;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
44;blue-collar;divorced;basic.6y;unknown;no;no;cellular;may;thu;877;3;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;yes;1
40;management;married;university.degree;no;yes;no;cellular;may;tue;459;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
43;admin.;single;university.degree;no;no;no;cellular;may;tue;139;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.291;5099.1;no;0
44;services;married;high.school;no;no;no;cellular;may;fri;263;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
34;management;married;university.degree;no;yes;yes;telephone;may;wed;145;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
59;retired;married;basic.4y;unknown;yes;no;telephone;jun;mon;216;3;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
65;retired;married;university.degree;no;yes;no;cellular;apr;mon;147;1;999;0;nonexistent;-1.8;93.075;-47.1;1.466;5099.1;no;0
52;services;married;high.school;no;no;yes;telephone;jun;mon;359;6;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no;0
32;blue-collar;divorced;basic.9y;no;no;no;telephone;may;wed;95;3;999;0;nonexistent;1.1;93.994;-36.4;4.857;5191.0;no;0
38;admin.;married;university.degree;no;no;no;telephone;jun;fri;460;4;999;0;nonexistent;1.4;94.465;-41.8;4.967;5228.1;yes;1
29;technician;single;university.degree;no;yes;no;cellular;aug;tue;82;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
58;retired;married;professional.course;no;no;no;cellular;nov;mon;318;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
44;technician;married;high.school;no;yes;yes;cellular;oct;mon;159;2;999;1;failure;-1.1;94.601;-49.5;1.0;4963.6;no;0
35;student;married;basic.9y;no;no;no;cellular;jul;wed;156;6;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
42;admin.;single;high.school;no;no;no;telephone;may;tue;65;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
40;admin.;married;university.degree;no;yes;no;cellular;jul;tue;128;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;no;0
38;blue-collar;single;basic.9y;no;yes;no;cellular;jul;tue;237;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
44;self-employed;divorced;professional.course;no;yes;no;cellular;may;thu;652;2;999;2;failure;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
45;blue-collar;married;basic.6y;unknown;yes;no;telephone;jun;wed;55;1;999;0;nonexistent;1.4;94.465;-41.8;4.959;5228.1;no;0
35;admin.;single;university.degree;no;no;no;cellular;jul;fri;391;5;4;1;success;-1.7;94.215;-40.3;0.79;4991.6;yes;1
44;blue-collar;married;basic.9y;unknown;no;no;telephone;jun;thu;98;1;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no;0
32;technician;married;high.school;no;no;no;cellular;jul;thu;182;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
31;admin.;married;university.degree;no;no;no;cellular;nov;wed;596;2;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
44;management;married;university.degree;no;yes;no;cellular;aug;tue;61;4;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
36;admin.;single;university.degree;no;yes;no;cellular;nov;wed;214;1;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
29;admin.;single;basic.9y;unknown;no;no;telephone;may;thu;93;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
49;admin.;married;basic.9y;unknown;no;yes;cellular;aug;thu;86;3;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no;0
34;blue-collar;married;basic.4y;no;yes;no;telephone;may;thu;139;1;999;0;nonexistent;1.1;93.994;-36.4;4.855;5191.0;no;0
37;blue-collar;married;basic.9y;unknown;no;no;telephone;may;fri;343;3;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
58;admin.;married;high.school;no;yes;no;cellular;jul;fri;318;4;999;1;failure;-2.9;92.469;-33.6;1.0590000000000002;5076.2;no;0
30;technician;married;university.degree;unknown;no;no;telephone;may;tue;191;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
49;admin.;married;university.degree;no;no;no;cellular;sep;fri;110;6;999;3;failure;-1.1;94.199;-37.5;0.883;4963.6;no;0
26;student;single;high.school;no;no;no;cellular;aug;fri;482;2;999;0;nonexistent;-2.9;92.20100000000001;-31.4;0.8690000000000001;5076.2;no;0
31;admin.;single;university.degree;no;no;no;cellular;jun;mon;127;3;999;1;failure;-2.9;92.963;-40.8;1.281;5076.2;no;0
37;services;married;high.school;no;no;yes;cellular;jul;mon;264;5;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
43;technician;married;professional.course;no;no;no;cellular;apr;thu;264;1;999;0;nonexistent;-1.8;93.075;-47.1;1.435;5099.1;no;0
32;self-employed;divorced;professional.course;no;yes;no;telephone;jun;mon;118;1;999;0;nonexistent;1.4;94.465;-41.8;4.947;5228.1;no;0
36;technician;married;high.school;no;no;no;cellular;nov;tue;91;2;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
26;student;single;high.school;no;no;no;telephone;may;wed;852;2;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
40;blue-collar;married;unknown;unknown;yes;no;telephone;jun;mon;69;2;999;0;nonexistent;1.4;94.465;-41.8;4.96;5228.1;no;0
48;blue-collar;married;basic.4y;unknown;yes;yes;cellular;aug;thu;111;5;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no;0
41;blue-collar;married;high.school;no;yes;no;telephone;may;fri;293;3;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
26;technician;single;university.degree;no;no;no;cellular;oct;wed;649;1;999;0;nonexistent;-1.1;94.601;-49.5;0.9590000000000001;4963.6;yes;1
45;services;married;professional.course;no;yes;no;cellular;jul;mon;19;23;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
57;unemployed;married;basic.4y;no;yes;no;cellular;jun;mon;284;1;999;0;nonexistent;-2.9;92.963;-40.8;1.26;5076.2;yes;1
47;self-employed;married;university.degree;no;yes;no;cellular;jul;mon;39;9;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.96;5228.1;no;0
40;services;married;high.school;no;no;no;cellular;nov;tue;51;1;999;1;failure;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
49;technician;divorced;unknown;no;no;no;cellular;oct;thu;237;1;999;2;failure;-3.4;92.431;-26.9;0.754;5017.5;no;0
38;entrepreneur;married;professional.course;no;yes;yes;cellular;jun;tue;262;2;999;1;failure;-2.9;92.963;-40.8;1.262;5076.2;no;0
37;housemaid;married;basic.6y;unknown;no;no;cellular;may;wed;177;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.334;5099.1;no;0
32;admin.;single;university.degree;no;no;no;telephone;jun;wed;52;6;999;0;nonexistent;1.4;94.465;-41.8;4.962;5228.1;no;0
31;services;single;high.school;no;yes;no;cellular;may;tue;62;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
36;services;married;basic.9y;no;no;yes;cellular;may;wed;36;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.281;5099.1;no;0
46;self-employed;married;basic.4y;unknown;no;no;telephone;may;thu;35;24;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
39;blue-collar;married;basic.6y;no;yes;yes;telephone;nov;wed;214;2;6;1;success;-0.1;93.2;-42.0;4.12;5195.8;no;0
55;admin.;married;high.school;unknown;yes;no;cellular;nov;mon;147;1;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
39;admin.;single;high.school;unknown;yes;no;telephone;may;thu;51;2;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
37;self-employed;single;university.degree;no;no;no;cellular;may;fri;263;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
40;management;married;university.degree;no;no;no;cellular;aug;mon;94;3;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
30;management;married;high.school;no;no;no;cellular;aug;mon;65;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
30;technician;divorced;high.school;no;yes;yes;telephone;jun;tue;131;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
45;admin.;married;basic.9y;no;no;no;cellular;aug;thu;524;5;999;0;nonexistent;1.4;93.444;-36.1;4.968;5228.1;no;0
37;technician;married;university.degree;no;yes;no;cellular;aug;mon;121;2;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
31;services;divorced;high.school;no;no;no;cellular;apr;mon;379;2;999;0;nonexistent;-1.8;93.075;-47.1;1.405;5099.1;no;0
39;blue-collar;married;basic.6y;unknown;no;yes;cellular;nov;wed;188;5;999;0;nonexistent;-0.1;93.2;-42.0;4.12;5195.8;no;0
30;admin.;married;high.school;no;yes;no;cellular;may;mon;169;1;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.244;5099.1;no;0
33;technician;divorced;professional.course;no;no;no;telephone;jun;thu;26;5;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
52;entrepreneur;married;high.school;no;yes;no;cellular;may;thu;69;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
34;technician;married;professional.course;no;yes;no;telephone;jun;mon;142;2;999;0;nonexistent;1.4;94.465;-41.8;4.865;5228.1;no;0
39;blue-collar;married;high.school;no;no;no;telephone;may;fri;46;1;999;0;nonexistent;1.1;93.994;-36.4;4.859;5191.0;no;0
42;technician;married;high.school;no;no;no;cellular;nov;mon;103;2;999;1;failure;-0.1;93.2;-42.0;4.191;5195.8;no;0
29;technician;married;professional.course;no;yes;no;telephone;may;mon;124;42;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
30;admin.;married;high.school;no;no;no;telephone;jun;thu;162;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
51;unemployed;married;high.school;no;no;no;cellular;may;mon;14;5;3;1;success;-1.8;92.89299999999999;-46.2;1.354;5099.1;no;0
39;blue-collar;married;basic.6y;no;yes;yes;cellular;may;thu;195;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
32;services;married;high.school;no;no;no;telephone;nov;thu;35;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
49;admin.;divorced;university.degree;unknown;no;no;cellular;aug;wed;150;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
47;admin.;married;university.degree;unknown;yes;no;cellular;jul;mon;231;8;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
58;services;divorced;high.school;unknown;yes;no;cellular;may;tue;29;6;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.344;5099.1;no;0
44;services;married;high.school;no;yes;no;telephone;jun;thu;462;3;999;0;nonexistent;1.4;94.465;-41.8;4.958;5228.1;no;0
51;technician;married;professional.course;unknown;no;yes;cellular;aug;thu;58;1;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
44;entrepreneur;married;professional.course;no;yes;no;telephone;nov;mon;291;3;999;0;nonexistent;-0.1;93.2;-42.0;4.191;5195.8;no;0
58;retired;divorced;professional.course;no;yes;no;cellular;jun;mon;470;1;999;0;nonexistent;-2.9;92.963;-40.8;1.266;5076.2;no;0
37;blue-collar;married;basic.6y;unknown;no;no;cellular;jul;wed;244;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.963;5228.1;no;0
40;management;married;basic.6y;no;yes;no;cellular;apr;thu;179;1;999;0;nonexistent;-1.8;93.075;-47.1;1.41;5099.1;no;0
52;services;divorced;high.school;no;no;no;telephone;jun;thu;339;2;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
44;blue-collar;married;basic.6y;unknown;no;no;cellular;aug;thu;314;1;999;0;nonexistent;1.4;93.444;-36.1;4.9639999999999995;5228.1;no;0
30;blue-collar;divorced;basic.9y;no;yes;no;telephone;jun;tue;116;3;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
48;unknown;married;basic.4y;unknown;no;no;telephone;may;tue;375;1;999;0;nonexistent;1.1;93.994;-36.4;4.856;5191.0;no;0
34;management;married;university.degree;no;no;no;telephone;may;fri;66;2;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
32;admin.;divorced;university.degree;no;yes;no;cellular;nov;thu;199;1;999;0;nonexistent;-0.1;93.2;-42.0;4.0760000000000005;5195.8;no;0
46;admin.;single;university.degree;unknown;yes;no;telephone;jun;mon;186;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
55;blue-collar;married;basic.9y;unknown;no;no;cellular;nov;tue;63;2;999;0;nonexistent;-0.1;93.2;-42.0;4.1530000000000005;5195.8;no;0
45;admin.;single;university.degree;no;unknown;unknown;cellular;nov;tue;133;3;999;1;failure;-3.4;92.649;-30.1;0.715;5017.5;no;0
88;retired;divorced;basic.4y;no;no;no;cellular;mar;wed;203;2;999;0;nonexistent;-1.8;92.84299999999999;-50.0;1.663;5099.1;yes;1
42;admin.;married;high.school;no;yes;no;cellular;may;fri;106;1;999;1;failure;-1.8;92.89299999999999;-46.2;1.3130000000000002;5099.1;no;0
40;management;married;university.degree;no;yes;no;cellular;apr;mon;96;2;999;1;failure;-1.8;93.075;-47.1;1.405;5099.1;no;0
37;unemployed;single;basic.9y;no;yes;no;telephone;jun;mon;144;1;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
30;self-employed;single;university.degree;no;no;yes;telephone;jun;tue;74;6;999;0;nonexistent;1.4;94.465;-41.8;4.961;5228.1;no;0
58;retired;married;basic.4y;no;no;no;cellular;aug;wed;180;4;999;0;nonexistent;1.4;93.444;-36.1;4.965;5228.1;no;0
46;management;married;basic.9y;unknown;no;no;telephone;may;mon;206;4;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
48;management;married;university.degree;no;yes;no;cellular;aug;tue;127;3;999;0;nonexistent;1.4;93.444;-36.1;4.963;5228.1;no;0
64;housemaid;married;basic.4y;no;no;no;telephone;dec;thu;208;1;999;0;nonexistent;-3.0;92.713;-33.0;0.7140000000000001;5023.5;no;0
53;retired;divorced;basic.4y;no;no;no;telephone;may;thu;116;1;999;0;nonexistent;1.1;93.994;-36.4;4.86;5191.0;no;0
49;services;married;high.school;unknown;yes;no;cellular;jul;wed;122;1;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.957;5228.1;no;0
56;blue-collar;married;basic.9y;no;unknown;unknown;cellular;aug;mon;68;1;999;0;nonexistent;1.4;93.444;-36.1;4.97;5228.1;no;0
45;unknown;single;basic.4y;no;yes;no;telephone;may;fri;189;5;999;0;nonexistent;1.1;93.994;-36.4;4.864;5191.0;no;0
37;management;married;university.degree;no;yes;no;telephone;may;wed;189;2;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
48;admin.;divorced;basic.9y;no;no;no;cellular;jul;tue;1424;4;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.961;5228.1;yes;1
37;blue-collar;married;basic.6y;no;no;no;cellular;oct;thu;128;2;6;3;failure;-3.4;92.431;-26.9;0.74;5017.5;yes;1
50;services;divorced;basic.4y;unknown;no;no;telephone;jun;tue;80;4;999;0;nonexistent;1.4;94.465;-41.8;4.864;5228.1;no;0
32;blue-collar;divorced;basic.9y;no;no;no;telephone;may;wed;129;1;999;0;nonexistent;1.1;93.994;-36.4;4.8580000000000005;5191.0;no;0
33;admin.;married;university.degree;no;no;no;telephone;oct;wed;167;1;999;0;nonexistent;-0.1;93.79799999999999;-40.4;4.827;5195.8;no;0
33;blue-collar;married;basic.9y;no;yes;no;cellular;may;thu;580;2;999;0;nonexistent;-1.8;92.89299999999999;-46.2;1.327;5099.1;no;0
35;management;married;university.degree;no;yes;no;cellular;nov;fri;579;9;999;0;nonexistent;-0.1;93.2;-42.0;4.021;5195.8;yes;1
36;admin.;divorced;high.school;no;yes;no;cellular;jul;wed;389;3;999;0;nonexistent;1.4;93.91799999999999;-42.7;4.962;5228.1;no;0
50;self-employed;single;basic.9y;no;no;no;cellular;apr;thu;399;2;999;1;failure;-1.8;93.075;-47.1;1.483;5099.1;no;0
